Date,Open,High,Low,Close,Volume,RSI,MACD,Signal_Line,BB_High,BB_Low,ATR,K_Line
2009-01-02,7.659417719641078,7.9875363843406255,7.582475580650468,7.97512674331665,144275580,42.49847616467602,0.0,0.0,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-05,7.967184505803943,8.221340011347477,7.818265027810329,8.14216423034668,195364440,42.49847616467602,0.0133249277402871,0.0026649855480574,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-06,8.264527614480329,8.45861933860607,8.100964367113502,8.291333198547363,256750992,42.49847616467602,0.0355123537438117,0.0092344591872083,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-07,8.148864929011173,8.21314818920204,7.911339025103451,7.992250919342041,179600220,42.49847616467602,0.0286325500920874,0.0131140773681841,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-08,7.899673801246201,8.071179389953613,7.876342825011242,8.071179389953613,143883972,42.49847616467602,0.0292123819226617,0.0163337382790796,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-09,8.128514109325877,8.128514109325877,7.778553693532206,7.820003032684326,173446380,42.49847616467602,0.0092969010741645,0.0149263708380966,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-12,7.850779854071535,7.916304088269032,7.699875012547586,7.760931491851807,132039828,42.49847616467602,-0.0111246031450491,0.0097161760414674,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-13,7.738097196673214,7.957256491297094,7.703846300392509,7.801388263702393,177122700,42.49847616467602,-0.0237702602273488,0.0030188887877042,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-14,7.694166818984873,7.78848199668303,7.390122528330538,7.470043182373047,218497284,42.49847616467602,-0.0598390264209243,-0.0095526942540214,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-15,7.385654392008481,7.534821204934065,7.118095634559197,7.420897960662842,237142620,42.49847616467602,-0.091336521593103,-0.0259094597218377,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-16,7.570562567393796,7.650731029448124,7.339241451254673,7.4377760887146,208767024,42.49847616467602,-0.113626770882357,-0.0434529219539416,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
2009-01-20,7.424621567208313,7.433556603361903,7.017823696136475,7.017823696136475,201726072,42.49847616467602,-0.1632962251934762,-0.0674215826018485,8.742701491526912,7.0805733116347085,0.3562363361270318,40.91290386454597
