Date,Open,High,Low,Close,Volume,RSI,MACD,Signal_Line,BB_High,BB_Low,ATR,K_Line
2010-02-22,7060.395814376945,7060.395814376945,6935.063323280277,6976.8408203125,1133835,76.09069650321064,0.0,0.0,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-02-23,6809.731763301709,6851.509266046314,6684.399255067895,6726.1767578125,937571,76.09069650321064,-19.995993589742284,-3.999198717948457,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-02-24,6684.399255067895,6767.954260557105,6684.399255067895,6726.1767578125,1362024,76.09069650321064,-35.434495763019186,-10.286258126962604,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-02-25,6726.1767578125,6809.731763301709,6642.62175232329,6726.1767578125,1948932,76.09069650321064,-47.1263764313926,-17.654281787848603,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-02-26,6684.399569623563,6684.399569623563,6517.28955078125,6517.28955078125,4971986,76.09069650321064,-72.41299601815172,-28.60602463390923,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-01,6726.176917800821,6726.176917800821,6684.3994140625,6684.3994140625,503177,76.09069650321064,-78.06852943812646,-38.49852559475268,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-02,6684.3994140625,6684.3994140625,6642.621910324178,6684.3994140625,1409404,76.09069650321064,-81.60983306416801,-47.12078708863575,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-03,6767.95361328125,6767.95361328125,6726.176114532175,6767.95361328125,1513304,76.09069650321064,-76.78903986411024,-53.05443764373065,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-04,6851.50911924428,6893.28662109375,6767.954115545339,6893.28662109375,2242929,76.09069650321064,-62.13890166404781,-54.87133044779409,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-05,6893.287271415817,6935.064777206634,6851.509765625,6851.509765625,2007702,76.09069650321064,-53.285364175304494,-54.55413719329617,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-08,6851.50911924428,6935.06412294322,6851.50911924428,6893.28662109375,2113489,76.09069650321064,-42.40896469031668,-52.125102692700274,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-09,6935.062206886089,7018.6171875,6935.062206886089,7018.6171875,3222801,76.09069650321064,-23.406396096276694,-46.38136137341556,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-10,7143.951365731355,7352.8388671875,7060.396365148896,7352.8388671875,8656462,76.09069650321064,18.40995427123289,-33.42309824448587,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-11,7478.171544244243,7519.949045519735,7352.839040417766,7436.39404296875,1751579,76.09069650321064,57.627622236631396,-15.212954148262419,7532.406906482936,6421.276198985814,143.46684290826076,91.66666221290033
2010-03-12,7478.171544244243,7478.171544244243,7352.839040417766,7436.39404296875,2446595,76.09069650321064,87.6969903321824,5.369034747826543,7532.406906482936,6421.276198985814,142.1715329738476,91.66666221290033
