Date,Open,High,Low,Close,Volume,RSI,MACD,Signal_Line,BB_High,BB_Low,ATR,K_Line
2009-01-02,2.57085445537539,2.7253215904352266,2.5493012548526237,2.716639518737793,746015200,50.41904956719659,0.0,0.0,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-05,2.7890850831291867,2.879190623265788,2.7753142654625136,2.831293821334839,1181608400,50.41904956719659,0.009146212172983947,0.0018292424345967896,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-06,2.8723036539085944,2.9088245020354337,2.7657335209089315,2.784592866897583,1289310400,50.41904956719659,0.012482385320093492,0.00395987101169613,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-07,2.748371820643841,2.769026538339621,2.7019712479402958,2.7244229316711426,753048800,50.41904956719659,0.010154065912214794,0.005198709991799864,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-08,2.707061178177618,2.78848561390028,2.6953858932737527,2.775014162063598,673500800,50.41904956719659,0.0122499358557282,0.0066089551645855315,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-09,2.7902807928766675,2.7953695310367594,2.698378949092876,2.711550235748291,546845600,50.41904956719659,0.008689749400498936,0.007025114011768213,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-12,2.7079593178872514,2.7238254617984268,2.62084760506582,2.654076099395752,617716400,50.41904956719659,0.001216569655025701,0.005863405140419711,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-13,2.6415019994796585,2.6864047622825167,2.5849241546383364,2.625635862350464,798397600,50.41904956719659,-0.006921086601080706,0.0033065067921196284,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-14,2.581631457718636,2.6118659352856626,2.536129361348073,2.5543901920318604,1021664000,50.41904956719659,-0.018901285726282246,-0.0011350517115607467,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-15,2.4118970830227844,2.518168068945754,2.396330906271732,2.4960155487060547,1831634000,50.41904956719659,-0.03272874905861256,-0.007453791180971109,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-16,2.5235568674687894,2.52595155713828,2.406809201302123,2.4645841121673584,1047625600,50.41904956719659,-0.045696605592059125,-0.015102354063188713,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
2009-01-20,2.452610651715214,2.454706180879911,2.340951681137085,2.340951681137085,919914800,50.41904956719659,-0.06519826426208031,-0.02512153610296703,2.9196218457194942,2.3954133305576666,0.1474018608950448,53.55820245931727
